admin.PromotionEditor.GeneralInfoPromoCode,"Enter the letters/numbers that you want customers to enter on the shopping cart page in order to activate the promo, i.e. Spring2012 or Save50.",1
admin.PromotionEditor.GeneralInfoPromoDescription,"Enter a brief description of what this promotion does, it will display to customers in the shopping cart.",1
admin.PromotionEditor.GeneralInfoPromoPriority,"This is an integer value (1,2,3,42, etc). If all promotions are the same priority, all applicable promotions are applied. If you have multiple promotions that would normally apply, for example a priority '1' promotion and priority '2' promotion, the higher priority '1' promotion will be applied. NOTE: Priority 0 means that the promo can always be combined with any other promotion!",1
admin.PromotionEditor.GeneralInfoPromoProductMessage,This text will appear on products that this promotion applies to (can be left blank).,1
admin.PromotionEditor.GeneralInfoPromoStatus,This will enable/disable this promotion for use by customers.,1
admin.PromotionEditor.GeneralInfoPromoStores,"If you have MoreStores, select the stores for which this Promo will be valid.",1
admin.PromotionEditor.GeneralInfoPromoTitle,Enter the title of the promotion. Not viewable by customers.,1
admin.PromotionEditor.GeneralInfoPromoUsage,This text will appear next to each item on the shopping cart that a line item or gift promotion applies to (can be left blank).,1
admin.PromotionEditor.GeneralInfoShipping,This promotion will only be applied to shipping. This option is only available if you do not allow multiple shipping addresses during checkout.,1
admin.PromotionEditor.GeneralInfoShippingAddressCountry,This promotion will only be valid for users whose shipping address's full country name is specified in the comma separated list below. Users will need to enter an address BEFORE entering this promotion code.,1
admin.PromotionEditor.GeneralInfoShippingAddressState,This promotion will only be valid for users whose shipping address's state's two letter code is specified in the comma separated list below. Users will need to enter an address BEFORE entering this promotion code. ,1
admin.PromotionEditor.GeneralInfoShippingAddressZip,This promotion will only be valid for users whose shipping address's zip code is specified in the comma separated list below. Users will need to enter an address BEFORE entering this promotion code. ,1
admin.PromotionEditor.GeneralInfoShippingDiscount,This promotion will apply a shipping discount for the specified shipping methods. This option is only available if you do not allow multiple shipping addresses during checkout.,1
admin.PromotionEditor.GeneralInfoSubtotalGreater,This promotion will only be valid if the shopper's cart has a subtotal greater than the value specified.,1
admin.PromotionEditor.GeneralInfoValidForProducts,This promotion will only be valid for the products selected. Required quantity must be met for the product to be matched.,1
admin.PromotionEditor.GeneralInfoValidForSKUs,This promotion will only be valid for the SKUs listed.,1
admin.PromotionEditor.GeneralInfoValidUntilExpiration,This promotion will be valid until the expiration date and time of the Current Hosting Server. (NOTE: The Current Server Date/Time is {0}),1
admin.PromotionEditor.GiftWithPurchaseLiteral,Gift With Purchase,1
admin.PromotionEditor.LimitsHeaderLiteral,Select Promo Limits,1
admin.PromotionEditor.LoyaltyHeaderLiteral,Setup Customer  Targeting,1
admin.PromotionEditor.ManufacturersLabel,Manufacturers: ,1
admin.PromotionEditor.MatchQuantitesLabel,Per Qualifying Product:,1
admin.PromotionEditor.MaximumNumberofUsesLabel,Maximum Number of Uses:,1
admin.PromotionEditor.MinimumAmountLiteral,Minimum Amount: $ ,1
admin.PromotionEditor.MinimumNumberofPastOrdersLabel,Minimum Number of Past Orders: ,1
admin.PromotionEditor.MinimumRequiredLabel,Minimum Amount Spent: $ ,1
admin.PromotionEditor.NameHeaderText,Promo Title,1
admin.PromotionEditor.PerCustomerLiteral,Per Customer,1
admin.PromotionEditor.PriorityHeaderText,Priority,1
admin.PromotionEditor.PriorityLabel,Priority:,1
admin.PromotionEditor.PriorityRequired,Priority is required,1
admin.PromotionEditor.ProductIdsLabel,Products: ,1
admin.PromotionEditor.ProductsLabel,Products: ,1
admin.PromotionEditor.PromotionLegend,Promotion ,1
admin.PromotionEditor.QuantityRequiredLabel,Quantity Required: ,1
admin.PromotionEditor.RequiredSKUsLiteral,Required SKUs,1
admin.PromotionEditor.RequireLabel,Require: ,1
admin.PromotionEditor.RequirementsLiteral,Select Promo Requirements,1
admin.PromotionEditor.RequireQuantityLabel,Require Quantity: ,1
admin.PromotionEditor.Search,Search:,1
admin.PromotionEditor.SectionsLabel,Departments: ,1
admin.PromotionEditor.ShippingMethodsLabel,Shipping Methods: ,1
admin.PromotionEditor.SpecificDateLabel,Specific Date: ,1
admin.PromotionEditor.StartDateLabel,Start Date: ,1
admin.PromotionEditor.StatesLabel,States:,1
admin.PromotionEditor.StoreLabel,Stores:,1
admin.PromotionEditor.TitleLabel,Promo Title:,1
admin.PromotionEditor.TitleRequired,Promo Title is required,1
admin.PromotionEditor.TogetherLabel,&amp; Together: ,1
admin.PromotionEditor.UpdateButton,Save,1
admin.PromotionEditor.UploadButton,Upload,1
admin.PromotionEditor.UploadfromcsvfileLiteral,Upload from csv file: ,1
admin.PromotionEditor.UsageLabel,Discount Description Message:,1
admin.PromotionEditor.ValidationIncorrectDateFormat,Incorrect Date Format (mm/dd/yy),1
admin.PromotionEditor.ValidationIncorrectFormat,Incorrect Format,1
admin.PromotionEditor.ValidationIncorrectNumberFormat,"Positive numeric value required. Characters such as $, %, ""abc"" are not allowed.",1
admin.PromotionEditor.ValidationStar,*,1
admin.PromotionEditor.ZipCodesLabel,Zip Codes:,1
admin.promotions.CreatePromotion,Create Promotion,1
admin.promotions.EditPromotion,Edit Promotion,1
admin.qbproduct.aspx.AllCategories,All Categories,1
admin.qbproduct.aspx.AllDepartments,All Departments,1
admin.qbproduct.aspx.AllManufacturers,All Manufacturers,1
admin.qbproduct.aspx.AllProductTypes,All Product Types,1
admin.qbproduct.aspx.AssetAccount,Asset Account,1
admin.qbproduct.aspx.Category,Category,1
admin.qbproduct.aspx.CostOfGoodsSoldAccount,Cost of Goods Sold Account,1
admin.qbproduct.aspx.ExpenseAccount,Expense Account,1
admin.qbproduct.aspx.IncomeAccount,Income Account,1
admin.qbproduct.aspx.Inventory,Inventory,1
admin.qbproduct.aspx.Manufacturer,Manufacturer,1
admin.qbproduct.aspx.NonInventory,NonInventory,1
admin.qbproduct.aspx.NonInventorySaleAndPurchasePrompt,This item is purchased for and sold to a specific customer:job,1
admin.qbproduct.aspx.PreferredVendor,Preferred Vendor,1
admin.qbproduct.aspx.ProductType,Product Type,1
admin.qbproduct.aspx.QBItemType,Quick Books Item Type,1
admin.qbproduct.aspx.recordsselected,records selected,1
admin.qbproduct.aspx.required,required,1
admin.qbproduct.aspx.ResetFilters,RESET FILTERS,1
admin.qbproduct.aspx.Section,Department,1
admin.qbproduct.aspx.SectionTitle,Quick Book Products Export,1
admin.qbproduct.aspx.Service,Service,1
admin.qbproduct.aspx.ServiceSaleAndPurchasePrompt,"This service is performed by a subcontractor, owner or partner",1
admin.qbproduct.aspx.ValidAssetAccount,A valid Asset Account is required.,1
admin.qbproduct.aspx.ValidCOGSAccount,A valid Cost of Goods Sold Account is required.,1
admin.qbproduct.aspx.ValidExpenseAccount,A valid Expense Account is required.,1
admin.qbproduct.aspx.ValidIncomeAccount,A valid Income Account is required.,1
admin.quantitydiscount.Create,Create Qty Discount,1
admin.quantitydiscount.FillInDisplayOrder,Fill in Display Order,1
admin.quantitydiscount.HighQuantityMustBeInt,High quantity must be an integer,1
admin.quantitydiscount.LowQuantityMustBeInt,Low quantity must be an integer,1
admin.quantitydiscount.new,New,1
admin.quantitydiscount.QuantityDiscountInfo,Please enter the following information about this quantity discount.,1
admin.quantitydiscount.TableRows,Quantity Discount Table Rows,1
admin.quickadd.ChildCategoryQuestion,Is this a child category?,1
admin.quickadd.CustomerLevelLink,Customer Level Quick Add,1
admin.quickadd.CustomerLevelName,Customer Level Name,1
admin.quickadd.discount,Discount,1
admin.quickadd.DiscountAmount,Discount Amount,1
admin.quickadd.DiscountFormat,Discount should be formatted as a number without $ or %,1
admin.quickadd.DiscountType,Discount Type,1
admin.quickadd.EmailRequired,Email is Required,1
admin.quickadd.ExampleDecimal,(ex. 10.00),1
admin.quickadd.ExampleFive,(ex. 5),1
admin.quickadd.ExampleTwentyFive,(ex. 25),1
admin.quickadd.HighQuantity,High Quantity,1
admin.quickadd.HighQuantityMustBeOne,High quantity must be an integer greater than 1,1
admin.quickadd.HighQuantityRequired,High Quantity is Required,1
admin.quickadd.HighQuantitySameOrHigher,Must be the same or higher than low quantity,1
admin.quickadd.InvalidEmail,Invalid Email Address Format,1
admin.quickadd.LowQuantity,Low Quantity,1
admin.quickadd.LowQuantityAtLeastZero,Low quantity must be an integer and must be at least zero,1
admin.quickadd.NameRequired,Name is Required,1
admin.quickadd.QuantityDiscountName,Quantity Discount Name,1
admin.quickadd.QuantityDiscountQuickAdd,Quantity Discount Quick Add,1
admin.quickadd.ValidAmount,"Please enter a valid amount, do not include $ or %",1
admin.realtimeshippingmethoddescription,"The real time rates below are created dynamically at checkout time as your customers proceed through checkout. Use the setting titled <a href=""appconfigs.aspx?filter.search=rtshipping.shippingmethodstoprevent"">""RTShipping.ShippingMethodsToPrevent""</a> if you need to remove an option you see here from the choices your customers have.",1
admin.recurring.AllPending,All Pending,1
admin.recurring.DueToday,Due Today,1
admin.recurring.NoActiveRecurringOrdersFound,NO ACTIVE RECURRING ORDERS FOUND!,1
admin.recurring.NoRecurringShipmentsDueToday,NO RECURRING ORDERS ARE DUE TODAY!,1
admin.recurring.NoteAutobillGatewayOrders,NOTE: Autobill gateway orders may still be active. See the 'Recurring Shipments - Import Status from Gateway' menu option below.,1
admin.recurring.ProcessChargesAll,PROCESS CHARGES,1
admin.recurring.ProcessChargesSingle,(or process them one by one below),1
admin.recurring.ProcessingNextOccurrence,Processing Next Occurrence of Original Recurring Order Number: {0} ,1
admin.recurringimport.GetAutoBillStatusFile,Get {0} {1} AutoBill Status File,1
admin.recurringimport.GetTodaysStatusFile,Get Today's Status File,1
admin.recurringimport.LastImport,Last Import was from {0},1
admin.recurringimport.Next,Next ,1
admin.recurringimport.NoRecurringOrders,"There are no Gateway Recurring Billing orders in your system so there is nothing to do here.  See <a href=""http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=9510manual&type=gatewayrecurring"">the manual</a> for more details.  ",
admin.recurringimport.NothingToProcess,Nothing To Process You are already up to date!,1
admin.recurringimport.NothingToProcessForget,Nothing To Process did you forget to paste the AutoBill Transaction Report file into  the text box to the left?,1
admin.recurringimport.NotSupported,"Your site is not configured to use Gateway Recurring Billing so there is nothing to do here.  See <a href=""http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=9510manual&type=gatewayrecurring"">the manual</a> for more details.",1
admin.recurringimport.PasteGatewayAutobill,(or) Paste Gateway AutoBill Status E-Mail Contents Below:,1
admin.recurringimport.ProcessingResultsWillGoHere,{Processing Results Will Go Here},1
admin.recurringimport.ProcessRecords,Process Records,1
admin.recurringimport.RawTextContents,This should be the raw text contents of both Successful.csv and Failed.csv.,1
admin.recurringimport.Todays,Today's ,1
admin.refund.FullyRefundOrder,Fully Refund Order:,1
admin.refund.InvalidOrderNumber,Invalid Order Number,1
admin.refund.OrderWasRefunded,Order Was Refunded,1
admin.refund.PermissionDenied,You do not have the required permissions to view the Refund Order page.,1
admin.refund.ProcessRefund,Process Refund,1
admin.refund.Reason,Reason:,1
admin.refund.RefundConfirm,Are you sure you want to refund this order?,1
admin.refund.RefundStatus,Refund Status:,1
admin.reports.abandonedcartdescription,"Items that were added to the cart but never purchased within the specified date range.  Where possible, the e-mail address of the customer who added to the cart is shown.",1
admin.reports.abandonedcartlabel,Abandoned Cart,1
admin.reports.affiliate,For Affiliate:,1
admin.reports.affiliatesdescription,Orders for the selected affiliate within the specified date range.,1
admin.reports.affiliateslabel,Affiliates,1
admin.reports.anoncustomers,Anonymous Customers:,1
admin.reports.averageorder,Average Order Value:,1
admin.reports.both,Both,1
admin.reports.builtin,Built-in Reports:,1
admin.reports.cancelledrecurringdescription,Recurring orders that were cancelled.,1
admin.reports.cancelledrecurringlabel,Cancelled Recurring Orders,1
admin.reports.categories,Categories,1
admin.reports.chooseentity,Choose an entity:,1
admin.reports.choosereport,Report:,1
admin.reports.currentrecurringdescription,"Recurring orders that are still current (have not been cancelled), regardless of recurring frequency / next recurrence date.",1
admin.reports.currentrecurringlabel,Current Recurring Orders,1
admin.reports.custom,Custom Reports:,1
admin.reports.customerlevel,Customer Levels:,1
admin.reports.customerlevelproductsdescription,List products mapped to the selected customer level,1
admin.reports.customerlevelproductslabel,Products by Customer Level,1
admin.reports.customersdescription,"Anonymous customers, registered customers, or both.  NOTE: This can return an extremely long list of results on large sites!",1
admin.reports.customerslabel,Customers,1
admin.reports.customerswhoboughtdescription,Customers who purchased the specified product within the specified date range.,1
admin.reports.customerswhoboughtlabel,Customers Who Bought X,1
admin.reports.customertype,Customer Type:,1
admin.reports.datesabove,Use Dates above,1
admin.reports.emptyentitiesdescription,All entities that do not have any products mapped to them.,1
admin.reports.emptyentitieslabel,Empty Entities,1
admin.reports.enddate,End Date:,1
admin.reports.entityerror,Please select an entity!,1
admin.reports.entitytype,Entity Type:,1
admin.reports.error,"<font class=\""errorMsg\"">ERROR:</font>&nbsp;&nbsp;&nbsp;",1
admin.reports.formaterror,The data returned is not correctly formatted for a CSV export.,1
admin.reports.forstore,For Store:,1
admin.reports.genres,Genre,1
admin.reports.getreport,GET REPORT,1
admin.reports.inventorylevel,Inventory Level Less Than:,1
admin.reports.inventorylevelsdescription,Inventory level of each product + variant + size + color combination below the entered quantity.,1
admin.reports.inventorylevelslabel,Inventory Levels,1
admin.reports.lastmonth,Last Month,1
admin.reports.lastweek,Last Week,1
admin.reports.lastyear,Last Year,1
admin.reports.libraries,Library,1
admin.reports.manufacturers,Manufacturers,1
admin.reports.notice,"<font class=\""noticeMsg\"">NOTICE:</font>&nbsp;&nbsp;&nbsp;",1
admin.reports.numorders,Number of Orders:,1
admin.reports.ordersbydaterange,Orders By Date Range,1
admin.reports.ordersbydaterangedescription,Lists orders by store and date range,1
admin.reports.ordersbyentitydescription,Orders within the specified date range for the selected entity.  NOTE: Stores with extremely high entity counts may experience slow performance running this report.,1
admin.reports.ordersbyentitylabel,Orders by Entity,1
admin.reports.ordersbyitem,Orders By Product,1
admin.reports.ordersbyitemdescription,"Lists items sold by date range.  The same item may be listed multiple times if it was sold at different discounted rates (customer level pricing, promotions, etc)",1
admin.reports.ordershipping,Order Shipping:,1
admin.reports.ordersubtotals,Order Subtotals:,1
admin.reports.ordertax,Order Tax:,1
admin.reports.ordertotals,Order Totals:,1
admin.reports.productID,Product ID:,1
admin.reports.promotionsusagelabel,Promotion Usage,1
admin.reports.promotionusagedescription,Active promotions and the total discounts each has given within the specified date range.,1
admin.reports.referralsdescription,Referral information for orders placed within the specified date range.,1
admin.reports.referralslabel,Referrals,1
admin.reports.registered,Registered,1
admin.reports.registeredcustomers,Registered Customers:,1
admin.reports.saveexcel,Save Excel Export,1
admin.reports.sections,Departments,1
admin.reports.selectdates,Select Dates,1
admin.reports.selectrange,OR Select Range,1
admin.reports.specs,Specifications:,1
admin.reports.startdate,Start Date:,1
admin.reports.stores,Stores,1
admin.reports.thismonth,This Month,1
admin.reports.thisweek,This Week,1
admin.reports.thisyear,This Year,1
admin.reports.today,Today,1
admin.reports.top10description,Top 10 products (by gross sales) within the specified date range.,1
admin.reports.top10label,Bestsellers,1
admin.reports.type,Report Type:,1
admin.reports.unmappedproductsdescription,All products that are not mapped to at least one entity.,1
admin.reports.unmappedproductslabel,Unmapped Products,1
admin.reports.unregistered,Unregistered,1
admin.reports.vectors,Vector,1
admin.reports.yesterday,Yesterday,1
admin.rpt_customers.AnonsOnly,Anons Only,1
admin.rpt_customers.button.ellipses,,1
admin.rpt_customers.CustomerQualifiers,Customer Qualifiers:,1
admin.rpt_customers.DateRange,Date Range:,1
admin.rpt_customers.DontCare,Don't Care,1
admin.rpt_customers.GroupDataBy,Group Data By:,1
admin.rpt_customers.RegisteredOnly,Registered Only,1
admin.rpt_customers.RegistrationPercentage,Registration Percentage =,1
admin.rpt_customers.Total,Total =,1
admin.rpt_customers.WithOrders,With Orders:,1
admin.rpt_orders.NoDataFound,NO DATA FOUND,1
admin.rpt_orders.NumberOfOrders,Number of Orders:,1
admin.rpt_orders.NumberOfOrdersReport,Number Of Orders Report,1
admin.rpt_orders.OrderReport,Order Report,1
admin.rpt_orders.OrderSubTotalReportSum,Order SubTotal Report| Sum =,1
admin.rpt_orders.OrderTotalReportSum,Order Total Report| Sum =,1
admin.rpt_orders.ProductMatch,Product Match:,1
admin.rpt_orders.RecurringBilling,RECURRING_BILLING,1
admin.rpt_orders.ShippingReportSum,Shipping Report| Sum =,1
admin.rpt_orders.SubTotal,SubTotal,1
admin.rpt_orders.Tax,Tax,1
admin.rpt_orders.TaxReportSum,Tax Report| Sum =,1
admin.runsql.InsufficientPermission,You do not have the required permissions to run sql!,1
admin.runsql.NoInput,NO SQL INPUT,1
admin.runsql.Ok,COMMAND EXECUTED OK,1
admin.runsql.TextBoxHeader,Enter SQL Command Text Below:,1
admin.sectiontitle.about,About,1
admin.sectiontitle.appconfig,Setting Maintenance,1
admin.sectiontitle.BadWord,Bad Word Management,1
admin.sectiontitle.buysafeauth,BuySAFE Authentication,1
admin.sectiontitle.buysafereg,BuySafe Registration,1
admin.sectiontitle.currencies,Manage Currencies,1
admin.sectiontitle.displayorder,Set Display Order,1
admin.sectiontitle.edittopic,Topics,1
admin.sectiontitle.entities,Manage {0},1
admin.sectiontitle.FailedTransactions,Failed Transactions,1
admin.sectiontitle.fraudorders,Orders Marked As Fraud,1
admin.sectiontitle.galleries,Manage Galleries,1
admin.sectiontitle.images,Image Management,1
admin.sectiontitle.importfinalize,Import Finalization,1
admin.sectiontitle.kititeminventoryvariantlist,Inventory Variant List,1
admin.sectiontitle.layouts,Layouts,1
admin.sectiontitle.movevariant,"<a href=\""{0}?productid={1}\"">Variants</a> - Move Variant",1
admin.sectiontitle.OrderShipment1,Export Shipment,1
admin.sectiontitle.prices,Update Prices,1
admin.sectiontitle.productimagemgr,"{0}Products{1} - Multiple Image Manager, Size={2}",1
admin.sectiontitle.productratings,{0}Products{1} - Product Ratings For: {2},1
admin.sectiontitle.rpt_customers,Reports - Customers,1
admin.sectiontitle.rpt_orders,Reports - Orders,1
admin.securitylog.1,You are not allowed to view this page because of insufficient authority associated with your account.,1
admin.setup.selectRadioButton,Select the Create New or Reuse Catalog radio button.,1
admin.shipping.calculationsbyzonedescription,"These final two forms of calculation introduce the concept of distance by adding 'zones' to the <a href=""shippingmethods.aspx"">methods</a> that you will be establishing. <a href=""shippingzones.aspx"">Go here to setup your zones</a>.",1
admin.shipping.calculationsbyzoneheader,Custom Shipping Calculations By Zone,1
admin.shipping.customcalculationsheader,Custom Shipping Calculations,1
admin.shipping.customshippingdescription,"These calculations allow you to control the way the store calculates the cost of each order AND lets the shopper choose the 'method' (where method is most often about speed of shipping). If you choose one of these options then once you save your choice on this page then you must go <a href=""shippingmethods.aspx"">here to create your own shipping methods</a>.",1
admin.shipping.description,"In AspDotNetStorefront, the same basic premise is followed to calculate shipping for all orders. On this page you will choose your form of 'calculation'.",1
admin.shipping.fixedpercentageoftotaldescription,(You'll set a higher percentage as the shipping gets faster),1
admin.shipping.fixedpricedescription,(One price per method regardless of what is being shipped),1
admin.shipping.freedescription,This calculation does not offer the <strong>shopper</strong> any choice about the method of shipping (where method is most often 'speed'). Choose this if that suits your needs:,1
admin.shipping.freeshipping,"<a href=""appconfigs.aspx?filter.search=freeshipping"">Configure free shipping</a>",1
admin.shipping.freeshippingheader,Free Shipping,1
admin.shipping.header,Shipping Calculation Management,1
admin.shipping.individualshippingdescription,"(This is the simplest, but the most work. You will need to edit every variant separately, assigning a shipping cost for each method)",1
admin.shipping.realtimedescription,"This calculation charges the shopper using real time costs from one or more carriers of your choice. If you choose this option, AspDotNetStorefront will build the 'methods' for you as your shoppers require them. Don't expect to see any real-time methods until people begin to use the checkout. After that you can go <a href=""shippingmethodsrealtime.aspx"">here to see your shipping methods</a>. Learn more about setting up real-time shipping <a target=""_blank"" href=""http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=9510manual&type=rtshipping"">here</a>.",1
admin.shipping.realtimeheader,Real-time Rates,1
admin.shipping.realtimeoptions,"Regardless of the shipping calculation method in use, sometimes you want to offer free shipping on certain orders. AspDotNetStorefront helps by layering the following options over whichever calculation method you choose:",1
admin.shipping.rtlocalpickup,"<a href=""rtshippinglocalpickup.aspx"">Configure in-store pickup</a>",1
admin.shipping.shippingbytotaldescription,"(The more expensive it is, and the faster it travels, the higher you're likely to set the cost)",1
admin.shipping.shippingbyweightdescription,"(The heavier the order, and the faster it travels, the higher you're likely to set the cost)",1
admin.shipping.storewarning,"This store has turned on the option to filter shipping over different domains, so settings on this page are for the selected store only.",1
admin.shipping.totalandzonedescription,"(You'll setup zones. The more expensive the order is, and the further the customer's shipping zone, and the faster the order ships, the more you'll charge)",1
admin.shipping.totalbypercentdescription,(Setup your shipping rates as a percentage of the customer's order total.),1
admin.shipping.weightandzonedescription,"(You'll setup zones. The heavier the order is, and the further the customer's shipping zone, and the faster the order ships, the more you'll charge)",1
admin.shippingmethod.AddNewMethod,Create Shipping Method,1
admin.shippingmethoddescription,Setup shipping methods to present to your customers during the shipping step of checkout.,1
admin.ShipRushWarningMessage,Pre-requisite in ShipRush:You must first add the ShipRush server DB tables into your storefront database.ASPDNSF works only with the ShipRush Server software. (Please contact ShipRush support for questions with this step).,1
admin.showselected,Show Selected Only,1
admin.SkinManagement.SkinAppliedTitle,Applied to {0},1
admin.SkinSelector.NoImage,"Sorry, there is no image preview available for this skin.",1
Admin.SkinSelector.Previewunavailable,Preview unavailable.  Please verify your site URL setup under Configuration -> Store Maintenance,1
admin.SkinSelector.PreviewWarning,"You are previewing the <span class=""preview-skin-name"">{0}</span> skin.  Click the button to the right to end the preview.",1
admin.SkinSelector.SkinSaved,Your skin has been applied,1
admin.SkinSelector.StoreLabel,Select a Store:,1
admin.splash.aspx.1,Common Links:,1
admin.splash.aspx.10,Gateway Settings,1
admin.splash.aspx.11,SSL OFF - TURN SSL ON,1
admin.splash.aspx.12,SSL ON - TURN SSL OFF,1
admin.splash.aspx.13,System Information:,1
admin.splash.aspx.14,Latest Orders:,1
admin.splash.aspx.15,View Orders,1
admin.splash.aspx.16,Latest Registered Customers:,1
admin.splash.aspx.17,View Customers,1
admin.splash.aspx.18,TURN CACHING ON,1
admin.splash.aspx.19,TURN CACHING OFF,1
admin.splash.aspx.2,Time To Change Your Encrypt Key!,1
admin.splash.aspx.20,LIVE,1
admin.splash.aspx.21,TEST,1
admin.splash.aspx.22,No SSL certificate found,1
admin.splash.aspx.3,Run Configuration Wizard,1
admin.splash.aspx.4,Run Monthly Maintenance,1
admin.splash.aspx.5,View/Manage Orders,1
admin.splash.aspx.6,View/Manage Products,1
admin.splash.aspx.7,View/Manage Contacts,1
admin.splash.aspx.8,View/Edit Settings,1
admin.splash.aspx.9,E-Mail Settings,1
admin.splash.aspx.security.AdminDir,"The URL to your Admin site does not match the 'AdminDir' Setting, which can lead to disclosure of your Admin URL. Please update the 'AdminDir' Setting, using the 'Configuration -> Settings' menu.",1
admin.splash.aspx.security.AssetManager,"The obsolete folder 'assetmanager' exists in your site's Admin folder, and can present a security risk. Please delete this folder and its contents.",1
admin.splash.aspx.security.BillMeLaterNotEnabled,"<strong>You're paid now. They pay later.</strong> Let customers buy  your products now, but pay for them later with Bill Me Later&#174;, a PayPal service. You still get paid up front and it's already built into your PayPal payment solution. <a href=""appconfig.aspx?searchfor=PayPal.Express.ShowBillMeLaterButton"">Promote now</a>.",1
admin.splash.aspx.security.CheckoutByAmazonNotEnabled,"Checkout By Amazon is not enabled, <a href=""wizard.aspx#alternativePaymentMethods"">click here</a> to configure.",1
admin.splash.aspx.security.CustomErrors,"The 'customErrors' element in web.config is set to 'off'. Please set it to 'on' before going Live. <a href='http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=9510manual&type=golive' target=""_blank"">Read more</a>",1
admin.splash.aspx.security.Debug,"The 'compilation' element in web.config includes 'debug=true'. Please set debug to false before going Live. <a href='http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=9510manual&type=golive' target=""_blank"">Read more</a>",1
admin.splash.aspx.security.DefaultAdmin,The default user 'admin@aspdotnetstorefront.com' is a registered user on this website. <a href='customers.aspx?filter.0.0=admin%40aspdotnetstorefront.com'>Click Here</a> to edit this user.,1
admin.splash.aspx.security.DotFeedNotEnabled,"DotFeed is installed but not enabled, <a href=""https://manage.dotfeed.com"" target=""_blank"">click here</a> to configure DotFeed",1
admin.splash.aspx.security.DotFeedNotInstalled,"DotFeed is not installed, <a href=""www.aspdotnetstorefront.com/linkmanager.aspx?topic=9510dotfeed&type=notinstalled"" target=""_blank"">click here</a> to purchase.",1
admin.splash.aspx.security.Encryption,The web.config file is not encrypted. This does not follow our <a href='http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=9510manual&type=securitybestpractices' target='_blank'>security best practices</a>. Please use the <a href='wizard.aspx'>Site Setup Wizard</a> to encrypt the web.config file before going Live.,1
admin.splash.aspx.security.MailServer,The 'MailMe_Server' Setting is not properly configured. Please set this in the Setting or go to Configuration -> Setup e-mail to configure Mail Server Settings properly.,1
admin.splash.aspx.security.MetaTagsNotSet,"Your site is using the default Search Engine Meta Title & Description tags, <a href=""wizard.aspx#trSEO"">click here</a> to update.",1
admin.splash.aspx.security.PathElement,"The URL to your Admin site contains '/admin/'. This does not follow our <a href='http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=9510manual&type=securitybestpractices' target='_blank'>security best practices</a>. Please immediately rename the Admin folder, and restart the website.",1
admin.splash.aspx.security.PaypalNotEnabled,"<strong>Get more sales and larger orders.</strong> Accept Paypal Credit&#174; online to help increase sales and order sizes. <a href=""wizard.aspx#alternativePaymentMethods"">Enable now</a>.",1
admin.splash.aspx.security.RootWritable,The root directory of your website allows write-access. Please remove write-access before going Live. <a href='http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=9510manual&type=golive' target='_blank'>Read more</a>,1
admin.splash.aspx.security.SSL,Your Admin site is not currently using SSL.  This can allow data being sent to and from the admin site to be read in transit.  <a href='http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=9510manual&type=ssl' target='_blank'>Click Here</a> to learn how to enable SSL.,1
admin.splash.aspx.security.VersionAspx,"The obsolete file 'version.aspx' is present in your website. This does not follow our <a href='http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=9510manual&type=securitybestpractices' target='_blank'>security best practices</a>. Please delete this file, as it is not needed for proper site operation.",1
admin.splash.aspx.security.WebConfigWritable,"The file permission on web.config allows for write-access. This does not follow our <a href='http://www.aspdotnetstorefront.com/linkmanager.aspx?topic=9510manual&type=securitybestpractices' target=""_blank"">security best practices</a>. Please set the web.config file as read-only before going Live.",1
admin.splash.aspx.sysinfo.Caching,Caching Is:,1
admin.splash.aspx.sysinfo.CardinalEnabled,Cardinal Enabled:,1
admin.splash.aspx.sysinfo.CurrentServerDateTime,Current Server Date/Time:,1
admin.splash.aspx.sysinfo.CustomerLocaleSetting,Customer Locale Setting:,1
admin.splash.aspx.sysinfo.GatewayMode,Gateway Mode:,1
admin.splash.aspx.sysinfo.MicroPayEnabled,MicroPay Enabled:,1
admin.splash.aspx.sysinfo.OnLiveServer,On Live Server:,1
admin.splash.aspx.sysinfo.PrimaryStoreCurrency,Primary Store Currency:,1
admin.splash.aspx.sysinfo.PrimaryStoreLocaleSetting,Primary Store Locale Setting:,1
admin.splash.aspx.sysinfo.ServerPortSecure,SERVER_PORT_SECURE:,1
admin.splash.aspx.sysinfo.SQLLocaleSetting,SQL Locale Setting:,1
admin.splash.aspx.sysinfo.StoreCCs,Store Credit Cards:,1
admin.splash.aspx.sysinfo.TransactionMode,Transaction Mode:,1
admin.splash.aspx.sysinfo.UseSSL,UseSSL:,1
admin.splash.aspx.sysinfo.VersionCodeDB,Version (Code/DB):,1
admin.splash.CommonLinks,Common Links,1
admin.splash.latestOrders,Orders,1
admin.splash.latestRegisteredCustomers,Customers,1
